latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
41.62134,-87.34667,304.42,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283,0.94,N
41.62225,-87.33154,311.7,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,285.15,1.47,N
41.62404,-87.14413,297.28,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,281.3,0.59,N
41.62417,-87.14629,296.73,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,280.98,0.61,N
41.62614,-87.32997,298.9,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,286.01,1.47,N
41.6281,-87.14475,301.66,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.81,0.61,N
41.62929,-87.3829,302.06,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,281.26,0.85,N
41.6302,-87.36777,309.28,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,286.49,2.22,N
41.63218,-87.37683,297.59,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,285.06,1.41,N
41.63686,-87.14411,330,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.87,2.56,N
41.63873,-87.13334,321.96,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.47,1.86,N
41.6391,-87.40845,319.71,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.22,2.22,N
41.63976,-87.13795,298.08,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,284.24,1.86,N
41.64079,-87.14254,306.16,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,282.55,1.8,N
41.64265,-87.13175,318.75,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,282.62,1.86,N
41.64298,-87.40691,318.75,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,289.51,2.22,N
41.64471,-87.14097,332.87,0.4,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,284.52,1.8,N
41.64617,-88.05308,297.49,0.55,0.42,2025-10-12,811,N20,VIIRS,n,2.0NRT,285.61,1.85,N
41.66342,-87.42343,316.92,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,285,2.28,N
41.6635,-87.48177,297.31,0.38,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,284.77,1.32,N
41.66834,-87.48474,299.8,0.38,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,287.39,0.94,N
41.66928,-87.45038,309.82,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.49,1.4,N
41.67025,-87.45487,315.05,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.28,1.69,N
41.67216,-87.42493,304.84,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,282.47,1.24,N
41.67219,-87.46381,321.33,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,285,2.24,N
41.67221,-87.48324,305.56,0.38,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,284.62,0.88,N
41.6741,-87.43388,319.36,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,285.86,2.67,N
41.67798,-87.43238,336.78,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,286.29,2.4,N
41.67865,-83.45534,296.1,0.6,0.53,2025-10-12,811,N20,VIIRS,n,2.0NRT,284.68,1.13,N
41.67894,-87.41739,302.98,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,287.8,1.77,N
41.67992,-87.42188,312.44,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,285.91,2.36,N
41.68186,-87.43086,307.72,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,283.04,2.4,N
41.68379,-87.42035,308.59,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,287.68,1.46,N
41.68476,-87.42484,315.02,0.39,0.44,2025-10-12,811,N20,VIIRS,n,2.0NRT,286.63,1.46,N
41.73032,-89.40197,297.55,0.48,0.4,2025-10-12,811,N20,VIIRS,n,2.0NRT,281.64,0.85,N
41.7512,-81.28626,305.9,0.38,0.59,2025-10-12,811,N20,VIIRS,n,2.0NRT,281.48,1.05,N
41.95333,-88.14652,296.91,0.53,0.42,2025-10-12,811,N20,VIIRS,n,2.0NRT,280.7,0.53,N
42.27792,-83.13187,295.6,0.6,0.53,2025-10-12,811,N20,VIIRS,n,2.0NRT,282.2,0.44,N
42.28361,-83.1137,302.29,0.6,0.53,2025-10-12,811,N20,VIIRS,n,2.0NRT,282.74,1.31,N
42.68922,-111.59603,309.89,0.71,0.75,2025-10-12,811,N20,VIIRS,n,2.0NRT,271.17,2.67,N
42.69082,-111.59473,299.16,0.71,0.75,2025-10-12,811,N20,VIIRS,n,2.0NRT,270.03,6.85,N
42.82102,-86.00158,302.13,0.42,0.45,2025-10-12,811,N20,VIIRS,n,2.0NRT,280.04,1.08,N
42.8222,-85.99849,304.83,0.42,0.45,2025-10-12,811,N20,VIIRS,n,2.0NRT,279.56,1.12,N
42.9441,-82.4196,301.53,0.62,0.54,2025-10-12,811,N20,VIIRS,n,2.0NRT,280.93,1.13,N
42.94647,-82.41566,297.72,0.62,0.54,2025-10-12,811,N20,VIIRS,n,2.0NRT,281.31,1.34,N
42.96969,-81.87161,298.77,0.33,0.55,2025-10-12,811,N20,VIIRS,n,2.0NRT,279.55,0.74,N
44.11725,-103.28351,295.75,0.55,0.51,2025-10-12,811,N20,VIIRS,n,2.0NRT,285.06,0.96,N
30.57824,-87.07064,298.96,0.36,0.57,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.32,0.54,N
30.85948,-83.91982,299.3,0.54,0.68,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.72,0.86,N
31.15038,-87.99071,322.07,0.62,0.54,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.5,3.59,N
31.1531,-87.99039,320.75,0.62,0.54,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.93,5.59,N
31.49551,-89.58391,300.33,0.49,0.49,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.47,0.86,N
31.49661,-89.58897,295.72,0.49,0.49,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.17,0.86,N
31.57995,-87.49235,301.04,0.32,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.68,0.78,N
31.58456,-87.49191,301.9,0.32,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.18,0.91,N
31.58483,-87.49076,300.46,0.32,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.35,0.78,N
31.59858,-93.53539,300.45,0.46,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.36,0.54,N
31.64205,-90.55593,295.11,0.43,0.46,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.97,0.4,N
31.76676,-94.19082,305.77,0.44,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.16,0.91,N
31.81852,-94.05235,301.97,0.44,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.56,0.63,N
31.83911,-90.23876,306.89,0.44,0.46,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.69,0.94,N
31.88698,-93.53571,298.87,0.46,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.72,0.3,N
31.89841,-94.5949,312.7,0.42,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.52,1.06,N
32.24621,-97.55222,324.69,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,291.7,2.13,N
32.26023,-92.32057,302.7,0.51,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.91,1.09,N
32.27575,-92.73082,302.29,0.49,0.4,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.86,1.12,N
32.31533,-90.13393,319.49,0.44,0.46,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.1,1.83,N
32.38549,-83.83133,295.96,0.5,0.66,2025-10-12,813,N20,VIIRS,n,2.0NRT,282.3,1.32,N
32.38551,-91.17255,300.13,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.54,0.57,N
32.45535,-97.03742,307.3,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,292.8,1.42,N
32.45598,-97.04147,329.22,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,293.52,1.42,N
32.45863,-97.0367,310.72,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,295.81,1.38,N
32.48263,-92.15357,304.48,0.52,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.8,1.33,N
32.483,-92.15409,304.86,0.52,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,291.27,1.36,N
32.50165,-94.86903,319.33,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.4,1.93,N
32.56047,-95.04646,299.34,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.8,0.37,N
32.80562,-94.19245,298.49,0.43,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.27,0.38,N
32.90775,-91.43301,307.87,0.55,0.43,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.56,1.17,N
32.90893,-91.43877,300.32,0.55,0.43,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.08,1.17,N
32.97393,-102.74677,310.52,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.13,0.78,N
32.99117,-91.942,297.34,0.52,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.27,0.71,N
32.99159,-91.94293,304.69,0.52,0.42,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.33,0.85,N
32.99226,-91.94743,303.04,0.52,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.99,0.71,N
33.09359,-86.80555,319.55,0.33,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.83,1.77,N
33.10336,-86.8022,300.87,0.33,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.9,0.73,N
33.17752,-86.75887,298.84,0.33,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,282.99,0.28,N
33.18221,-86.75632,302.51,0.33,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.25,0.78,N
33.1824,-86.75719,313.01,0.33,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.34,0.96,N
33.18304,-86.7597,301.87,0.33,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.77,0.78,N
33.21736,-86.79177,300.9,0.32,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.99,0.51,N
33.22303,-86.81498,308.42,0.32,0.55,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.56,1.25,N
33.22979,-87.51257,299.22,0.59,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.86,1.09,N
33.23449,-87.51107,303.8,0.59,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.9,1.09,N
33.23854,-87.50893,299.02,0.59,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.01,1.04,N
33.23919,-87.50954,298.8,0.59,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.7,1.19,N
33.26933,-95.72366,306.13,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.8,0.81,N
33.28796,-89.82798,301.86,0.44,0.46,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.94,1.08,N
33.43936,-88.57128,339.05,0.51,0.49,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.85,5.31,N
33.45058,-88.57912,307.45,0.51,0.49,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.46,2.01,N
33.58461,-86.78066,304.99,0.32,0.54,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.8,1.7,N
33.6107,-93.79256,298.87,0.43,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.19,0.4,N
33.64042,-94.11486,304.87,0.42,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,292.08,1.15,N
33.84321,-94.06227,304.83,0.42,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.33,0.5,N
33.84401,-94.06673,300.06,0.42,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.42,0.5,N
33.86334,-89.42171,338.65,0.45,0.47,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.09,6.93,N
33.8857,-97.24033,304.02,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.89,0.48,N
34.00662,-94.64828,334.15,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.76,4.01,N
34.16393,-93.11993,297.91,0.45,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.64,0.31,N
34.17368,-89.30302,295.06,0.45,0.47,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.3,0.26,N
34.2049,-97.10183,304.53,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,293.35,0.79,N
34.26023,-93.08701,298.84,0.45,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.22,0.43,N
34.42509,-97.52689,299.67,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.69,0.27,N
34.55202,-89.37421,296.55,0.44,0.46,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.46,0.8,N
34.55504,-93.17763,300.48,0.44,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.29,0.49,N
34.55521,-93.1749,298.21,0.44,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.4,0.4,N
34.63768,-87.0862,307.73,0.58,0.52,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.77,1.72,N
34.63913,-87.09225,297.19,0.58,0.52,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.98,0.75,N
34.68576,-94.839,302,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,291.21,0.65,N
34.68622,-92.48894,307.37,0.46,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.6,1.06,N
34.9131,-97.19802,316.35,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.1,1.17,N
34.92917,-94.54603,301.75,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.7,1.08,N
34.93251,-94.54521,321.45,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,292.2,1.08,N
34.93325,-94.54948,308.1,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,291.45,1.08,N
34.94563,-85.70374,300.54,0.34,0.56,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.42,0.71,N
34.9493,-94.87859,298.97,0.39,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.88,0.51,N
35.04593,-90.16438,337.52,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.42,5.77,N
35.05071,-90.16731,314.19,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.22,1.77,N
35.13469,-96.95224,328.65,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.5,2.6,N
35.30872,-94.37724,306.34,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.78,1.21,N
35.41206,-93.77261,298.88,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.21,0.41,N
35.43303,-93.73174,301.35,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.98,0.45,N
35.43584,-90.99553,297.36,0.52,0.42,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.14,0.2,N
35.43641,-93.73088,302.4,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.32,0.3,N
35.60959,-89.9483,314.11,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.57,2,N
35.61047,-89.95246,300.53,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.59,1.02,N
35.6377,-89.59984,296.86,0.4,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.36,0.27,N
35.64181,-89.94258,301.6,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.79,0.81,N
35.64268,-89.94675,302.23,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.15,0.81,N
35.64485,-89.93715,304.3,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.42,1.3,N
35.6479,-89.93174,313.69,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.23,2.62,N
35.64877,-89.93593,332.01,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.14,2.62,N
35.67352,-86.2429,297.76,0.61,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.63,1.05,N
35.7956,-91.7448,303.77,0.48,0.4,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.84,1.22,N
35.89002,-89.78366,302.2,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.73,0.93,N
35.89395,-89.78241,309.28,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,288,0.93,N
35.89698,-89.77694,300.46,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.96,1.06,N
35.89788,-89.78116,305.12,0.39,0.44,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.02,1.06,N
35.9344,-86.37872,295.91,0.59,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.19,0.73,N
35.94296,-98.27558,306.71,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.42,0.7,N
35.98022,-83.95834,312.86,0.4,0.6,2025-10-12,813,N20,VIIRS,n,2.0NRT,281.3,1.43,N
36.01149,-94.30943,300.49,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.91,0.4,N
36.0782,-94.94801,306.77,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.85,0.83,N
36.19453,-95.81208,308.44,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,291.43,1.08,N
36.22957,-95.28636,305.42,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.74,0.79,N
36.26793,-91.30042,297.19,0.49,0.4,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.67,0.46,N
36.487,-96.06839,302.4,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.95,0.77,N
36.51921,-97.83711,307.37,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.6,1.44,N
36.51984,-97.84161,319.94,0.41,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.84,1.44,N
36.52,-94.18156,298.07,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.4,0.43,N
36.8321,-94.48577,301.66,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.43,0.29,N
37.00851,-86.42758,318.07,0.55,0.51,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.15,2.53,N
37.0108,-86.42592,315.72,0.55,0.51,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.03,1.87,N
37.04842,-95.60513,300.42,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,289.52,0.45,N
37.05209,-95.60609,302.53,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.59,0.52,N
37.12833,-93.09438,311.92,0.42,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.47,0.99,N
37.18604,-95.67687,299.56,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.61,0.29,N
37.21724,-88.87993,298.96,0.41,0.45,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.99,1.17,N
37.43166,-93.86963,296.71,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.64,0.46,N
37.50196,-97.33571,305.12,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.09,0.66,N
37.50637,-93.54786,319.59,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.18,1.92,N
37.52985,-94.1609,310.5,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.67,0.62,N
37.58649,-87.46351,296,0.47,0.48,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.11,0.55,N
37.69772,-95.46162,302.29,0.38,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.05,0.66,N
37.72055,-99.33217,310.3,0.46,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.4,1.53,N
37.79504,-96.87643,302.41,0.39,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,290.85,1.3,N
37.93803,-91.73818,299.64,0.45,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,281.84,1.04,N
37.96758,-90.07529,306.74,0.52,0.42,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.02,1.65,N
37.96877,-90.0811,300.12,0.52,0.42,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.35,1.56,N
37.97382,-90.06699,297.71,0.52,0.42,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.18,1.08,N
37.99193,-93.45583,311.96,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.04,1.03,N
38.00827,-90.08036,314.25,0.52,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,286.39,2.57,N
38.04962,-92.60022,297.29,0.42,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.15,0.67,N
38.13106,-104.61096,295.17,0.56,0.52,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.33,0.63,N
38.21995,-91.73292,298.97,0.44,0.39,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.53,0.49,N
38.24198,-104.61018,306.15,0.56,0.52,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.04,1.94,N
38.42038,-92.37769,296.5,0.42,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.52,0.52,N
38.49407,-92.23878,297.44,0.43,0.38,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.18,0.27,N
38.54857,-90.13557,320.66,0.51,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,284.14,2.45,N
38.57455,-90.10893,306.03,0.51,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.53,1.1,N
38.69438,-90.13525,301.07,0.5,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.32,0.92,N
38.69804,-90.13405,305.28,0.5,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,288.68,1.65,N
38.69886,-90.13252,301.16,0.5,0.41,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.83,0.79,N
38.73917,-90.45817,299.53,0.49,0.4,2025-10-12,813,N20,VIIRS,n,2.0NRT,285.63,0.68,N
39.14597,-94.39901,298.5,0.39,0.36,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.48,0.65,N
39.26838,-96.91864,299.87,0.4,0.37,2025-10-12,813,N20,VIIRS,n,2.0NRT,287.45,0.47,N
39.80386,-104.94957,295.39,0.61,0.53,2025-10-12,813,N20,VIIRS,n,2.0NRT,283.93,1.32,N
25.37958,-100.95625,297.49,0.41,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,284.6,0.23,N
25.48998,-103.39988,303.62,0.52,0.41,2025-10-12,816,N20,VIIRS,n,2.0NRT,289.91,0.57,N
25.57617,-99.93531,309.85,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,290.99,1.04,N
25.57675,-99.93917,304.84,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,290.35,0.9,N
25.57949,-99.9347,311.03,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,291.01,1.11,N
25.58007,-99.93856,300.99,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,290.56,0.45,N
25.59119,-99.94446,314.36,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.97,1.25,N
25.59177,-99.94833,304.11,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,293.46,1.25,N
25.59335,-99.93613,305.65,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,292.84,0.98,N
25.60241,-100.92506,305.81,0.41,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,287.2,0.94,N
25.60522,-100.92041,308.82,0.41,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,288.04,0.94,N
25.61523,-100.86886,300.74,0.41,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,287,0.35,N
25.69813,-100.30159,304.26,0.4,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,290.79,0.49,N
25.72156,-100.29739,305.81,0.4,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,291.54,0.75,N
25.72213,-100.30132,304.32,0.4,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,293.99,0.75,N
25.72271,-100.30525,310.5,0.4,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,291.93,1.17,N
25.72383,-100.10422,306.7,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,291.02,0.96,N
25.74115,-102.97653,299.89,0.5,0.41,2025-10-12,816,N20,VIIRS,n,2.0NRT,288.88,0.44,N
25.75238,-100.32008,305.84,0.4,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,291.38,0.86,N
25.77273,-100.17954,302.05,0.4,0.37,2025-10-12,816,N20,VIIRS,n,2.0NRT,289.81,0.92,N
25.88824,-102.95592,301.55,0.5,0.41,2025-10-12,816,N20,VIIRS,n,2.0NRT,288.88,1.67,N
25.88887,-102.96086,322.03,0.5,0.41,2025-10-12,816,N20,VIIRS,n,2.0NRT,288.79,2.29,N
26.10367,-98.29673,303.3,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,292.05,0.37,N
26.29605,-92.52194,318.18,0.42,0.45,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.46,3.1,N
26.29833,-92.52229,335.28,0.42,0.45,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.49,6.75,N
26.30015,-92.52092,330.58,0.42,0.45,2025-10-12,816,N20,VIIRS,n,2.0NRT,293.45,3.1,N
27.27204,-101.16714,306.71,0.43,0.38,2025-10-12,816,N20,VIIRS,n,2.0NRT,292.21,0.68,N
27.81512,-97.42245,313.49,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.95,1.31,N
27.82371,-97.20644,330.69,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,293.78,2.1,N
27.82837,-97.19327,329.6,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,292.88,2.87,N
27.8299,-97.49202,308.17,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.87,1.21,N
27.88901,-97.27,313.16,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,293.78,1.03,N
27.88965,-97.27393,309.46,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.33,1.03,N
27.89231,-97.26932,309.66,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,295.54,1.03,N
27.93173,-97.32193,306.07,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,293.04,0.94,N
27.93301,-97.32977,325.02,0.39,0.36,2025-10-12,816,N20,VIIRS,n,2.0NRT,294.5,1.91,N
